user_id,median_session_gap_hours,session_gap_std_hours,peak_velocity_events_per_2h,cancellation_ratio,completed_kyc,made_deposit,made_transaction,completed_credit,has_activity_spike,event_type_diversity
2592,13.0,16.28803241647069,1,0.0,1,1,1,0,0,0.6
2593,11.0,,1,0.0,0,0,0,0,0,0.2
2594,10.5,44.69899327725402,1,0.0,1,1,0,0,0,0.5
2595,24.5,33.23401871576773,1,0.0,0,0,0,0,0,0.3
2596,32.0,21.93171219946131,1,0.0,1,0,0,0,0,0.4
2597,39.0,,1,0.0,0,0,0,0,0,0.2
2598,17.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
2599,36.0,28.2842712474619,1,0.0,0,0,0,0,0,0.3
2600,42.0,24.041630560342618,1,0.0,0,0,0,0,0,0.3
2601,21.0,0.0,1,0.0,0,0,0,0,0,0.3
2602,27.5,20.506096654409877,1,0.0,0,0,0,0,0,0.3
2603,41.0,,1,0.0,0,0,0,0,0,0.2
2604,14.0,,1,0.0,0,0,0,0,0,0.2
2605,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2606,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2607,23.5,20.506096654409877,1,0.0,0,0,0,0,0,0.3
2608,4.0,,1,0.0,0,0,0,0,0,0.2
2609,16.0,36.11555528208494,2,0.0,1,0,0,0,0,0.4
2610,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2611,5.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
2612,12.5,0.7071067811865476,1,0.0,0,0,0,0,0,0.3
2613,51.0,52.51983752196243,2,0.0,1,0,0,0,0,0.4
2614,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2615,47.0,31.027407239406905,1,0.0,1,1,1,0,0,0.6
2616,16.0,54.51801799143367,1,1.0,1,1,1,0,0,0.9
2617,66.0,33.291640592396966,1,0.0,1,0,0,0,0,0.4
2618,45.0,34.70230539892127,1,0.0,1,1,0,0,0,0.5
2619,57.0,26.501572280401277,1,0.0,1,0,0,0,0,0.4
2620,32.0,17.349351572897472,1,0.0,1,0,0,0,0,0.4
2621,21.0,15.556349186104045,1,0.0,0,0,0,0,0,0.3
2622,29.0,37.819747927945436,2,0.0,1,0,0,0,0,0.4
2623,34.0,11.590225767142474,1,0.0,1,0,0,0,0,0.4
2624,16.5,88.36844540251425,2,1.0,1,1,1,0,0,0.9
2625,26.5,26.162950903902257,1,0.0,0,0,0,0,0,0.3
2626,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2627,33.5,13.435028842544403,1,0.0,0,0,0,0,0,0.3
2628,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2629,19.5,4.949747468305833,1,0.0,0,0,0,0,0,0.3
2630,24.0,38.08936859544931,1,0.0,1,1,1,0,0,0.6
2631,35.0,49.49747468305833,2,0.0,0,0,0,0,0,0.3
2632,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2633,23.0,20.596116138728682,1,0.0,1,1,1,0,0,0.6
2634,34.5,43.1335136523794,1,0.0,0,0,0,0,0,0.3
2635,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2636,63.0,33.50124375800596,1,0.0,1,0,0,0,0,0.4
2637,6.0,,1,0.0,0,0,0,0,0,0.2
2638,38.0,46.715450691750085,1,0.0,1,0,0,0,0,0.4
2639,17.0,,1,0.0,0,0,0,0,0,0.2
2640,19.0,50.24274408641842,1,0.0,1,0,0,0,0,0.4
2641,17.0,37.3563916887057,1,0.0,1,1,1,0,0,0.6
2642,18.0,37.87743391519547,1,0.0,1,1,1,0,0,0.6
2643,39.0,,1,0.0,0,0,0,0,0,0.2
2644,25.0,22.188585654190156,1,0.0,1,0,0,0,0,0.4
2645,27.0,22.479620400116485,1,0.0,1,0,0,0,0,0.4
2646,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2647,16.0,1.4142135623730951,1,0.0,0,0,0,0,0,0.3
2648,16.0,,1,0.0,0,0,0,0,0,0.2
2649,16.0,,1,0.0,0,0,0,0,0,0.2
2650,24.5,21.517019841445116,1,0.0,1,1,1,1,0,0.9
2651,16.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
2652,20.0,22.627416997969522,1,0.0,0,0,0,0,0,0.3
2653,30.0,,1,0.0,0,0,0,0,0,0.2
2654,23.0,33.94554462665167,1,0.0,1,1,1,0,0,0.6
2655,25.0,11.06044001535804,1,0.0,1,0,0,0,0,0.4
2656,32.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
2657,33.0,29.974989574643725,1,0.0,1,1,1,0,0,0.6
2658,41.0,32.723080539582455,1,0.0,1,1,1,0,0,0.6
2659,30.0,14.805404418657398,1,0.0,1,1,1,0,0,0.6
2660,26.5,24.748737341529164,1,0.0,0,0,0,0,0,0.3
2661,58.0,41.198705481281,1,0.0,1,0,0,0,0,0.4
2662,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2663,11.0,,1,0.0,0,0,0,0,0,0.2
2664,24.5,13.642763649642253,2,0.0,1,1,1,1,0,0.9
2665,25.0,16.97056274847714,1,0.0,0,0,0,0,0,0.3
2666,41.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
2667,22.0,,1,0.0,0,0,0,0,0,0.2
2668,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2669,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2670,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2671,31.5,38.42742076521226,1,0.0,1,1,0,0,0,0.5
2672,11.0,,1,0.0,0,0,0,0,0,0.2
2673,5.0,,1,0.0,0,0,0,0,0,0.2
2674,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2675,71.0,34.50120770833006,1,0.0,1,0,0,0,0,0.4
2676,69.0,30.6648550189518,1,0.0,1,0,0,0,0,0.4
2677,38.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
2678,34.0,8.48528137423857,1,0.0,0,0,0,0,0,0.3
2679,7.0,,1,0.0,0,0,0,0,0,0.2
2680,35.0,8.082903768654761,1,0.0,1,0,0,0,0,0.4
2681,7.0,,1,0.0,0,0,0,0,0,0.2
2682,5.0,,1,0.0,0,0,0,0,0,0.2
2683,19.5,16.760568804985905,1,0.0,1,1,0,0,0,0.5
2684,8.0,,1,0.0,0,0,0,0,0,0.2
2685,33.0,36.76955262170047,1,0.0,0,0,0,0,0,0.3
2686,14.5,96.73786376447583,1,0.0,1,1,1,1,0,0.9
2687,36.0,48.083261120685236,1,0.0,0,0,0,0,0,0.3
2688,5.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
2689,15.5,13.435028842544403,1,0.0,0,0,0,0,0,0.3
2690,31.0,,1,0.0,0,0,0,0,0,0.2
2691,42.5,40.30508652763321,1,0.0,0,0,0,0,0,0.3
2692,27.0,18.14754345175493,1,0.0,1,0,0,0,0,0.4
2693,11.0,,1,0.0,0,0,0,0,0,0.2
2694,6.0,,1,0.0,0,0,0,0,0,0.2
2695,6.0,45.339827966149144,2,0.0,1,1,1,0,0,0.6
2696,6.0,,1,0.0,0,0,0,0,0,0.2
2697,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2698,17.5,13.435028842544403,1,0.0,0,0,0,0,0,0.3
2699,36.0,49.49747468305833,1,0.0,0,0,0,0,0,0.3
2700,49.0,45.50824101193101,1,0.0,1,0,0,0,0,0.4
2701,24.0,,1,0.0,0,0,0,0,0,0.2
2702,28.0,51.73329037798904,1,0.0,1,0,0,0,0,0.4
2703,37.0,32.86842456421259,1,0.0,1,0,0,0,0,0.4
2704,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2705,12.0,60.25224753760919,1,0.0,1,0,0,0,0,0.4
2706,49.0,32.526911934581186,1,0.0,0,0,0,0,0,0.3
2707,3.5,3.5355339059327373,2,0.0,0,0,0,0,0,0.3
2708,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2709,16.0,32.16830738475371,1,0.0,1,1,1,0,0,0.6
2710,35.0,20.502032419575706,1,0.0,1,0,0,0,0,0.4
2711,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2712,33.0,47.51490994063512,1,0.0,1,1,0,0,0,0.5
2713,6.0,,1,0.0,0,0,0,0,0,0.2
2714,12.0,35.8706007755655,2,0.0,1,1,1,0,0,0.6
2715,52.0,46.057934531775665,1,0.0,1,0,0,0,0,0.4
2716,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2717,32.0,41.012193308819754,1,0.0,0,0,0,0,0,0.3
2718,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2719,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2720,31.0,41.69172579781269,1,0.0,1,1,1,0,0,0.6
2721,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2722,22.5,21.920310216782973,1,0.0,0,0,0,0,0,0.3
2723,24.0,7.071067811865475,1,0.0,0,0,0,0,0,0.3
2724,1.0,,2,0.0,0,0,0,0,0,0.2
2725,15.5,13.435028842544403,1,0.0,0,0,0,0,0,0.3
2726,22.0,13.576941236277534,1,0.0,1,0,0,0,0,0.4
2727,10.0,,1,0.0,0,0,0,0,0,0.2
2728,63.0,26.0,1,0.0,1,0,0,0,0,0.4
2729,67.0,40.26578365477733,1,0.0,1,0,0,0,0,0.4
2730,43.0,25.455844122715714,1,0.0,0,0,0,0,0,0.3
2731,16.0,,1,0.0,0,0,0,0,0,0.2
2732,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2733,22.0,24.96397404260788,1,0.0,1,1,1,0,0,0.6
2734,8.0,,1,0.0,0,0,0,0,0,0.2
2735,9.0,16.25730604989646,1,0.0,1,1,1,0,0,0.6
2736,71.0,44.0,1,0.0,1,0,0,0,0,0.4
2737,32.0,16.194134740701646,1,0.0,1,1,0,0,0,0.5
2738,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2739,29.5,38.890872965260115,1,0.0,0,0,0,0,0,0.3
2740,37.0,26.67395733669828,2,0.0,1,1,1,0,0,0.6
2741,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2742,20.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
2743,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2744,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2745,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2746,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2747,14.0,,1,0.0,0,0,0,0,0,0.2
2748,22.0,,1,0.0,0,0,0,0,0,0.2
2749,30.0,17.7857620959388,1,0.0,1,0,0,0,0,0.4
2750,21.0,,1,0.0,0,0,0,0,0,0.2
2751,16.0,,1,0.0,0,0,0,0,0,0.2
2752,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2753,26.0,,1,0.0,0,0,0,0,0,0.2
2754,15.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
2755,32.0,18.902380802428034,1,0.0,1,1,1,0,0,0.6
2756,11.0,,1,0.0,0,0,0,0,0,0.2
2757,15.0,21.213203435596427,2,0.0,0,0,0,0,0,0.3
2758,26.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
2759,31.0,4.041451884327381,1,0.0,1,0,0,0,0,0.4
2760,43.0,,1,0.0,0,0,0,0,0,0.2
2761,15.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
2762,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2763,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2764,4.0,,1,0.0,0,0,0,0,0,0.2
2765,10.0,35.85154575933001,1,0.0,1,0,0,0,0,0.4
2766,27.5,14.849242404917497,1,0.0,0,0,0,0,0,0.3
2767,23.0,,1,0.0,0,0,0,0,0,0.2
2768,36.0,,1,0.0,0,0,0,0,0,0.2
2769,27.5,0.7071067811865476,1,0.0,0,0,0,0,0,0.3
2770,35.0,,1,0.0,0,0,0,0,0,0.2
2771,33.5,21.920310216782973,1,0.0,0,0,0,0,0,0.3
2772,24.0,29.698484809834994,1,0.0,0,0,0,0,0,0.3
2773,13.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
2774,16.5,12.020815280171309,1,0.0,0,0,0,0,0,0.3
2775,28.0,52.34228009663207,1,0.0,1,1,1,1,0,0.9
2776,14.0,23.308796622734516,1,0.0,1,1,1,0,0,0.6
2777,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2778,40.0,45.254833995939045,1,0.0,0,0,0,0,0,0.3
2779,22.0,,1,0.0,0,0,0,0,0,0.2
2780,32.0,,1,0.0,0,0,0,0,0,0.2
2781,9.0,,1,0.0,0,0,0,0,0,0.2
2782,2.0,,1,0.0,0,0,0,0,0,0.2
2783,18.0,40.0374824383352,1,0.0,1,0,0,0,0,0.4
2784,27.0,25.455844122715714,1,0.0,0,0,0,0,0,0.3
2785,28.0,8.48528137423857,1,0.0,0,0,0,0,0,0.3
2786,35.0,,1,0.0,0,0,0,0,0,0.2
2787,31.0,,1,0.0,0,0,0,0,0,0.2
2788,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2789,15.0,26.210684844162316,2,0.0,1,0,0,0,0,0.4
2790,41.0,28.35489375751565,1,0.0,1,0,0,0,0,0.4
2791,30.0,33.08070938376826,2,0.0,1,0,0,0,0,0.4
2792,37.0,23.24507116214819,1,0.0,1,0,0,0,0,0.4
2793,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2794,26.0,19.79898987322333,1,0.0,0,0,0,0,0,0.3
2795,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2796,25.0,22.12088003071608,1,0.0,1,0,0,0,0,0.4
2797,26.0,11.5,1,0.0,1,1,0,0,0,0.5
2798,41.0,,1,0.0,0,0,0,0,0,0.2
2799,23.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
2800,24.0,26.870057685088806,1,0.0,0,0,0,0,0,0.3
2801,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2802,40.0,27.06165799305973,1,0.0,1,0,0,0,0,0.4
2803,15.0,89.55285749608599,1,0.0,1,1,1,1,0,0.9
2804,10.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
2805,30.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
2806,30.0,,1,0.0,0,0,0,0,0,0.2
2807,23.0,34.083720454199245,1,0.0,1,1,1,0,0,0.6
2808,17.0,8.48528137423857,1,0.0,0,0,0,0,0,0.3
2809,44.0,34.23935357645254,1,0.0,1,0,0,0,0,0.4
2810,25.5,21.920310216782973,1,0.0,0,0,0,0,0,0.3
2811,8.0,30.315012782448235,1,0.0,1,0,0,0,0,0.4
2812,19.0,,1,0.0,0,0,0,0,0,0.2
2813,32.0,,1,0.0,0,0,0,0,0,0.2
2814,15.0,19.320973060381817,1,0.0,1,1,1,0,0,0.6
2815,30.0,32.526911934581186,1,0.0,0,0,0,0,0,0.3
2816,20.0,46.694039591079864,2,0.0,1,0,0,0,0,0.4
2817,30.0,,1,0.0,0,0,0,0,0,0.2
2818,53.0,15.88500340992514,1,0.0,1,0,0,0,0,0.4
2819,34.0,34.55792239125495,1,0.0,1,1,0,0,0,0.5
2820,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2821,29.0,18.520259177452136,1,0.0,1,0,0,0,0,0.4
2822,17.0,,1,0.0,0,0,0,0,0,0.2
2823,35.0,39.80368492154129,1,0.0,1,0,0,0,0,0.4
2824,54.0,55.10898293381942,1,0.0,1,0,0,0,0,0.4
2825,26.0,17.615334229017627,1,0.0,1,1,1,0,0,0.6
2826,24.0,12.377398757412642,1,0.0,1,1,1,0,0,0.6
2827,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2828,52.0,27.622454633866266,1,0.0,1,0,0,0,0,0.4
2829,1.0,,1,0.0,0,0,0,0,0,0.2
2830,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2831,32.5,21.920310216782973,1,0.0,0,0,0,0,0,0.3
2832,37.0,46.875722216658524,1,0.0,1,0,0,0,0,0.4
2833,2.0,,1,0.0,0,0,0,0,0,0.2
2834,6.0,,1,0.0,0,0,0,0,0,0.2
2835,47.0,32.448677425538726,1,0.0,1,1,0,0,0,0.5
2836,48.5,27.577164466275352,1,0.0,0,0,0,0,0,0.3
2837,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2838,43.0,25.832150510555643,1,0.0,1,1,1,0,0,0.6
2839,46.5,34.18942331579558,1,0.0,1,1,0,0,0,0.5
2840,26.0,,1,0.0,0,0,0,0,0,0.2
2841,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2842,13.0,20.923670806051216,1,0.0,1,1,1,0,0,0.6
2843,11.0,,1,0.0,0,0,0,0,0,0.2
2844,44.0,32.526911934581186,1,0.0,0,0,0,0,0,0.3
2845,15.5,10.606601717798213,1,0.0,0,0,0,0,0,0.3
2846,25.0,3.605551275463989,1,0.0,1,0,0,0,0,0.4
2847,11.0,,1,0.0,0,0,0,0,0,0.2
2848,46.0,25.455844122715714,1,0.0,0,0,0,0,0,0.3
2849,31.5,19.09188309203678,1,0.0,0,0,0,0,0,0.3
2850,34.0,43.58898943540673,1,0.0,1,0,0,0,0,0.4
2851,12.0,,1,0.0,0,0,0,0,0,0.2
2852,10.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
2853,5.0,,1,0.0,0,0,0,0,0,0.2
2854,30.5,41.71930009000631,1,0.0,0,0,0,0,0,0.3
2855,9.0,11.146748404803976,1,0.0,1,1,0,0,0,0.5
2856,32.0,41.012193308819754,1,0.0,0,0,0,0,0,0.3
2857,13.5,71.62688541522459,1,1.0,1,1,1,0,0,0.9
2858,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2859,34.0,19.139836293274126,1,0.0,1,0,0,0,0,0.4
2860,18.5,12.020815280171309,1,0.0,0,0,0,0,0,0.3
2861,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2862,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2863,38.0,47.05670338361298,1,0.0,1,0,0,0,0,0.4
2864,38.0,,1,0.0,0,0,0,0,0,0.2
2865,49.0,43.4664621672081,1,0.0,1,0,0,0,0,0.4
2866,3.0,,1,0.0,0,0,0,0,0,0.2
2867,10.0,,1,0.0,0,0,0,0,0,0.2
2868,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2869,43.0,23.46699810372004,1,0.0,1,1,1,0,0,0.6
2870,10.0,29.727092020579477,2,0.0,1,1,1,0,0,0.6
2871,26.5,35.59870583522465,1,1.0,1,1,1,0,0,0.9
2872,28.0,40.02873967538823,1,0.0,1,1,1,0,0,0.6
2873,19.0,,1,0.0,0,0,0,0,0,0.2
2874,24.0,1.7320508075688774,1,0.0,1,0,0,0,0,0.4
2875,6.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
2876,31.0,14.6401275039985,1,0.0,1,0,0,0,0,0.4
2877,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2878,24.0,34.158454297582026,1,0.0,1,1,1,0,0,0.6
2879,29.5,28.991378028648448,1,0.0,0,0,0,0,0,0.3
2880,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2881,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2882,23.0,11.313708498984761,1,0.0,0,0,0,0,0,0.3
2883,26.0,5.8594652770823155,1,0.0,1,0,0,0,0,0.4
2884,9.0,,1,0.0,0,0,0,0,0,0.2
2885,29.0,14.404860290887932,2,0.0,1,1,1,0,0,0.6
2886,32.5,37.476659402887016,1,0.0,0,0,0,0,0,0.3
2887,27.0,21.213203435596427,1,0.0,0,0,0,0,0,0.3
2888,56.0,21.571586249817916,1,0.0,1,0,0,0,0,0.4
2889,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2890,11.0,,1,0.0,0,0,0,0,0,0.2
2891,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2892,28.5,17.67766952966369,1,0.0,0,0,0,0,0,0.3
2893,35.0,36.18425071768103,1,0.0,1,1,1,0,0,0.6
2894,29.0,7.810249675906655,1,0.0,1,0,0,0,0,0.4
2895,19.0,17.763827611992056,1,1.0,1,1,1,0,0,0.9
2896,24.5,28.991378028648448,1,0.0,0,0,0,0,0,0.3
2897,2.0,,1,0.0,0,0,0,0,0,0.2
2898,10.0,,1,0.0,0,0,0,0,0,0.2
2899,24.0,11.313708498984761,1,0.0,0,0,0,0,0,0.3
2900,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2901,22.5,17.67766952966369,1,0.0,0,0,0,0,0,0.3
2902,43.0,,1,0.0,0,0,0,0,0,0.2
2903,40.0,21.361959960016154,1,0.0,1,0,0,0,0,0.4
2904,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2905,20.0,,1,0.0,0,0,0,0,0,0.2
2906,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2907,3.0,,1,0.0,0,0,0,0,0,0.2
2908,46.0,22.627416997969522,1,0.0,0,0,0,0,0,0.3
2909,30.0,9.899494936611665,1,0.0,0,0,0,0,0,0.3
2910,18.0,6.534523701081817,1,0.0,1,1,1,0,0,0.6
2911,10.0,64.15605972938175,1,0.0,1,0,0,0,0,0.4
2912,9.0,,1,0.0,0,0,0,0,0,0.2
2913,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2914,26.5,24.748737341529164,1,0.0,0,0,0,0,0,0.3
2915,27.0,,1,0.0,0,0,0,0,0,0.2
2916,27.0,29.959198444360478,1,1.0,1,1,1,0,0,0.9
2917,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2918,29.0,,1,0.0,0,0,0,0,0,0.2
2919,22.0,38.318402889473354,1,0.0,1,1,1,0,0,0.6
2920,27.0,,1,0.0,0,0,0,0,0,0.2
2921,20.5,7.7781745930520225,1,0.0,0,0,0,0,0,0.3
2922,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2923,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2924,22.0,,1,0.0,0,0,0,0,0,0.2
2925,12.0,24.582514110643768,1,0.0,1,1,1,0,0,0.6
2926,34.0,,1,0.0,0,0,0,0,0,0.2
2927,16.0,,1,0.0,0,0,0,0,0,0.2
2928,27.0,,1,0.0,0,0,0,0,0,0.2
2929,27.0,54.09779504352676,1,1.0,1,1,1,0,0,0.9
2930,24.0,,1,0.0,0,0,0,0,0,0.2
2931,44.5,24.748737341529164,1,0.0,0,0,0,0,0,0.3
2932,36.5,0.7071067811865476,1,0.0,0,0,0,0,0,0.3
2933,10.0,,1,0.0,0,0,0,0,0,0.2
2934,14.0,61.40304009846201,1,0.0,1,0,0,0,0,0.4
2935,14.0,56.004942383941184,1,1.0,1,1,1,0,0,0.9
2936,20.0,8.48528137423857,1,0.0,0,0,0,0,0,0.3
2937,34.0,47.878317987721054,1,0.0,1,0,0,0,0,0.4
2938,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2939,30.5,50.93132631298737,1,0.0,1,1,1,1,0,0.9
2940,28.5,6.3639610306789285,1,0.0,0,0,0,0,0,0.3
2941,21.5,16.263455967290593,1,0.0,0,0,0,0,0,0.3
2942,29.5,40.30508652763321,2,0.0,0,0,0,0,0,0.3
2943,22.0,21.213203435596427,1,0.0,0,0,0,0,0,0.3
2944,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2945,31.0,,1,0.0,0,0,0,0,0,0.2
2946,33.0,,1,0.0,0,0,0,0,0,0.2
2947,23.5,18.88562063228706,1,0.0,1,1,0,0,0,0.5
2948,13.0,23.22283359110167,1,0.0,1,1,1,0,0,0.6
2949,29.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
2950,28.0,36.35014901390823,1,0.0,1,0,0,0,0,0.4
2951,24.0,29.971653274385783,1,0.0,1,1,1,0,0,0.6
2952,17.0,43.31858723458095,1,0.0,1,1,1,0,0,0.6
2953,17.0,,1,0.0,0,0,0,0,0,0.2
2954,21.0,,1,0.0,0,0,0,0,0,0.2
2955,0.0,,2,0.0,0,0,0,0,0,0.2
2956,1.0,,1,0.0,0,0,0,0,0,0.2
2957,21.0,16.379865689315036,1,0.0,1,1,1,0,0,0.6
2958,49.5,10.688779163215976,1,0.0,1,1,0,0,0,0.5
2959,26.0,,1,0.0,0,0,0,0,0,0.2
2960,26.5,10.606601717798213,1,0.0,0,0,0,0,0,0.3
2961,14.0,18.384776310850235,1,0.0,0,0,0,0,0,0.3
2962,34.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
2963,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2964,11.5,0.7071067811865476,1,0.0,0,0,0,0,0,0.3
2965,19.0,,1,0.0,0,0,0,0,0,0.2
2966,13.0,,1,0.0,0,0,0,0,0,0.2
2967,20.5,44.004666960286315,1,1.0,1,1,1,0,0,0.9
2968,37.5,38.890872965260115,1,0.0,0,0,0,0,0,0.3
2969,41.0,53.163270528940686,1,0.0,1,0,0,0,0,0.4
2970,13.0,,1,0.0,0,0,0,0,0,0.2
2971,13.0,17.349351572897472,1,0.0,1,0,0,0,0,0.4
2972,24.0,22.627416997969522,1,0.0,0,0,0,0,0,0.3
2973,15.0,43.4856298103178,1,0.0,1,0,0,0,0,0.4
2974,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2975,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2976,18.0,72.88628618804577,1,0.0,1,1,1,1,0,0.9
2977,31.0,,1,0.0,0,0,0,0,0,0.2
2978,22.0,,1,0.0,0,0,0,0,0,0.2
2979,17.0,39.9787443524681,1,0.0,1,1,1,0,0,0.6
2980,10.5,14.849242404917497,2,0.0,0,0,0,0,0,0.3
2981,31.0,,1,0.0,0,0,0,0,0,0.2
2982,27.0,8.48528137423857,1,0.0,0,0,0,0,0,0.3
2983,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2984,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2985,27.0,31.76003778335284,1,0.0,1,1,1,0,0,0.6
2986,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2987,22.0,28.376046236218322,2,0.0,1,1,1,0,0,0.6
2988,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2989,45.0,29.698484809834994,1,0.0,0,0,0,0,0,0.3
2990,0.0,0.0,1,0.0,0,0,0,0,0,0.1
2991,21.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
2992,21.5,12.020815280171309,1,0.0,0,0,0,0,0,0.3
2993,69.0,45.1811169996198,1,0.0,1,0,0,0,0,0.4
2994,53.0,30.610455730027933,1,0.0,1,0,0,0,0,0.4
2995,43.0,38.18376618407356,1,0.0,0,0,0,0,0,0.3
2996,23.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
2997,18.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
2998,17.0,43.15476026272575,1,0.0,1,0,0,0,0,0.4
2999,42.0,19.79898987322333,1,0.0,0,0,0,0,0,0.3
3000,19.0,40.8313604965595,1,0.0,1,1,1,0,0,0.6
3001,34.0,20.256686138984662,1,0.0,1,0,0,0,0,0.4
3002,72.0,37.1618083521241,1,0.0,1,0,0,0,0,0.4
3003,42.5,31.81980515339464,1,0.0,0,0,0,0,0,0.3
3004,5.0,,1,0.0,0,0,0,0,0,0.2
3005,5.0,,1,0.0,0,0,0,0,0,0.2
3006,39.0,26.130442016927308,1,0.0,1,1,1,0,0,0.6
3007,10.0,19.5021366350801,1,0.0,1,0,0,0,0,0.4
3008,29.0,37.178622890042604,1,0.0,1,1,0,0,0,0.5
3009,48.0,33.842773723992146,1,0.0,1,0,0,0,0,0.4
3010,32.0,,1,0.0,0,0,0,0,0,0.2
3011,40.0,31.659648345067467,1,0.0,1,0,0,0,0,0.4
3012,28.0,,1,0.0,0,0,0,0,0,0.2
3013,25.5,34.64823227814083,2,0.0,0,0,0,0,0,0.3
3014,31.0,60.83877992577713,1,1.0,1,1,1,0,0,0.9
3015,18.0,,1,0.0,0,0,0,0,0,0.2
